locality,Jobs,cutoff,X,T_freq,L_freq
MILLER,170548.342231714,45,30,4.0,4.0
CASULA,126319.98136372199,45,30,4.0,4.0
CARTWRIGHT,247530.194024345,45,30,4.0,4.0
HECKENBERG,113114.80190476199,45,30,4.0,4.0
SADLEIR,100555.411226358,45,30,4.0,4.0
LURNEA,169450.49912319198,45,30,4.0,4.0
ASHCROFT,86041.89648699379,45,30,4.0,4.0
LIVERPOOL,209601.126303636,45,30,4.0,4.0
MOOREBANK,148527.18143097,45,30,4.0,4.0
WARWICK FARM,192396.085000991,45,30,4.0,4.0
WATTLE GROVE,14867.1829513976,45,30,4.0,4.0
CHIPPING NORTON,116287.55541619199,45,30,4.0,4.0
HOLSWORTHY,52019.8068080556,45,30,4.0,4.0
HAMMONDVILLE,15476.451425809599,45,30,4.0,4.0
MOUNT PRITCHARD,152758.67210144902,45,30,4.0,4.0
PRESTONS,126679.35459985,45,30,4.0,4.0
VOYAGER POINT,20365.668591224,45,30,4.0,4.0
PLEASURE POINT,5597.01978417266,45,30,4.0,4.0
WEST HOXTON,147169.624064171,45,30,4.0,4.0
CECIL HILLS,47909.8044039484,45,30,4.0,4.0
HOXTON PARK,167217.064490286,45,30,4.0,4.0
HINCHINBROOK,142937.128667306,45,30,4.0,4.0
GREEN VALLEY,108625.335118525,45,30,4.0,4.0
HORNINGSEA PARK,101557.12389617301,45,30,4.0,4.0
MIDDLETON GRANGE,174451.040447504,45,30,4.0,4.0
DENHAM COURT,3049.6751054852302,45,30,4.0,4.0
EDMONDSON PARK,81772.572112768,45,30,4.0,4.0
LUDDENHAM,8610.50629370629,45,30,4.0,4.0
CARNES HILL,134839.94707401,45,30,4.0,4.0
ELIZABETH HILLS,58011.828705373206,45,30,4.0,4.0
CECIL PARK,323.0,45,30,4.0,4.0
LEN WATERS ESTATE,,45,30,4.0,4.0
LEPPINGTON,27597.150278293102,45,30,4.0,4.0
BRINGELLY,69090.3450479233,45,30,4.0,4.0
GREENDALE,912.416666666667,45,30,4.0,4.0
BADGERYS CREEK,189390.288220551,45,30,4.0,4.0
KEMPS CREEK,213087.789690223,45,30,4.0,4.0
WALLACIA,1354.30265486726,45,30,4.0,4.0
AUSTRAL,210813.05865570199,45,30,4.0,4.0
ROSSMORE,187712.970509995,45,30,4.0,4.0
SILVERDALE,137.551724137931,45,30,4.0,4.0
BUSBY,466238.222173145,60,30,4.0,4.0
MILLER,511814.914219612,60,30,4.0,4.0
CASULA,423269.31171693,60,30,4.0,4.0
CARTWRIGHT,1117100.68351162,60,30,4.0,4.0
HECKENBERG,361343.625714286,60,30,4.0,4.0
SADLEIR,298304.744966443,60,30,4.0,4.0
LURNEA,603409.0428540111,60,30,4.0,4.0
ASHCROFT,249533.225261464,60,30,4.0,4.0
LIVERPOOL,1008246.35142808,60,30,4.0,4.0
MOOREBANK,915260.4018921241,60,30,4.0,4.0
WARWICK FARM,855885.539858662,60,30,4.0,4.0
WATTLE GROVE,107840.31113069801,60,30,4.0,4.0
CHIPPING NORTON,569688.506157355,60,30,4.0,4.0
HOLSWORTHY,393874.627517377,60,30,4.0,4.0
HAMMONDVILLE,100779.237554374,60,30,4.0,4.0
MOUNT PRITCHARD,580275.347826087,60,30,4.0,4.0
PRESTONS,336484.587658938,60,30,4.0,4.0
VOYAGER POINT,277307.160508083,60,30,4.0,4.0
PLEASURE POINT,88085.3075539568,60,30,4.0,4.0
WEST HOXTON,343754.40705882397,60,30,4.0,4.0
CECIL HILLS,240652.32194381198,60,30,4.0,4.0
HOXTON PARK,400646.26677348296,60,30,4.0,4.0
HINCHINBROOK,394728.697219559,60,30,4.0,4.0
GREEN VALLEY,375436.260667252,60,30,4.0,4.0
HORNINGSEA PARK,240797.252073856,60,30,4.0,4.0
MIDDLETON GRANGE,421139.743668552,60,30,4.0,4.0
DENHAM COURT,28531.388691983102,60,30,4.0,4.0
EDMONDSON PARK,202787.77566126,60,30,4.0,4.0
LUDDENHAM,12157.1986013986,60,30,4.0,4.0
CARNES HILL,345346.049913941,60,30,4.0,4.0
ELIZABETH HILLS,222993.344752975,60,30,4.0,4.0
CECIL PARK,323.0,60,30,4.0,4.0
LEN WATERS ESTATE,,60,30,4.0,4.0
LEPPINGTON,130905.884972171,60,30,4.0,4.0
BRINGELLY,203116.446361377,60,30,4.0,4.0
GREENDALE,1584.66666666667,60,30,4.0,4.0
BADGERYS CREEK,541142.904761905,60,30,4.0,4.0
KEMPS CREEK,583625.951516618,60,30,4.0,4.0
WALLACIA,9802.84424778761,60,30,4.0,4.0
AUSTRAL,430158.299208414,60,30,4.0,4.0
ROSSMORE,449972.062628259,60,30,4.0,4.0
SILVERDALE,669.103448275862,60,30,4.0,4.0
BUSBY,2292.88427561837,15,31,5.0,5.0
MILLER,3285.19985762591,15,31,5.0,5.0
CASULA,1066.82585153938,15,31,5.0,5.0
CARTWRIGHT,4678.4632976761295,15,31,5.0,5.0
HECKENBERG,1464.03841269841,15,31,5.0,5.0
SADLEIR,1830.28248932276,15,31,5.0,5.0
LURNEA,2615.2030907496696,15,31,5.0,5.0
ASHCROFT,1236.016358273,15,31,5.0,5.0
LIVERPOOL,13391.4684761418,15,31,5.0,5.0
MOOREBANK,1579.99492157104,15,31,5.0,5.0
WARWICK FARM,11036.2548048346,15,31,5.0,5.0
WATTLE GROVE,777.5886426592799,15,31,5.0,5.0
CHIPPING NORTON,1782.1044469783399,15,31,5.0,5.0
HOLSWORTHY,1227.71644983069,15,31,5.0,5.0
HAMMONDVILLE,1756.19961333978,15,31,5.0,5.0
MOUNT PRITCHARD,998.9365942028991,15,31,5.0,5.0
PRESTONS,1050.08818249813,15,31,5.0,5.0
VOYAGER POINT,191.905311778291,15,31,5.0,5.0
PLEASURE POINT,145.23381294964,15,31,5.0,5.0
WEST HOXTON,1346.61647058824,15,31,5.0,5.0
CECIL HILLS,698.87562642369,15,31,5.0,5.0
HOXTON PARK,2272.87402363309,15,31,5.0,5.0
HINCHINBROOK,1444.96327900288,15,31,5.0,5.0
GREEN VALLEY,1708.42089552239,15,31,5.0,5.0
HORNINGSEA PARK,1472.83783783784,15,31,5.0,5.0
MIDDLETON GRANGE,1197.33611999016,15,31,5.0,5.0
DENHAM COURT,140.513755274262,15,31,5.0,5.0
EDMONDSON PARK,617.055694640978,15,31,5.0,5.0
LUDDENHAM,2351.53286713287,15,31,5.0,5.0
CARNES HILL,2095.4277108433703,15,31,5.0,5.0
ELIZABETH HILLS,593.642264695276,15,31,5.0,5.0
CECIL PARK,323.0,15,31,5.0,5.0
LEN WATERS ESTATE,,15,31,5.0,5.0
LEPPINGTON,136.547309833024,15,31,5.0,5.0
BRINGELLY,2177.04948526802,15,31,5.0,5.0
GREENDALE,108.083333333333,15,31,5.0,5.0
BADGERYS CREEK,1306.03258145363,15,31,5.0,5.0
KEMPS CREEK,1826.0960793804502,15,31,5.0,5.0
WALLACIA,15.918584070796499,15,31,5.0,5.0
AUSTRAL,5855.30318033062,15,31,5.0,5.0
ROSSMORE,1943.4608953408801,15,31,5.0,5.0
SILVERDALE,0.206896551724138,15,31,5.0,5.0
BUSBY,28799.2133392226,30,31,5.0,5.0
MILLER,39531.1411283146,30,31,5.0,5.0
CASULA,21823.6600138513,30,31,5.0,5.0
CARTWRIGHT,76673.76945776469,30,31,5.0,5.0
HECKENBERG,32327.410476190496,30,31,5.0,5.0
SADLEIR,19658.740390482,30,31,5.0,5.0
LURNEA,50218.7543840421,30,31,5.0,5.0
ASHCROFT,24943.581120944,30,31,5.0,5.0
LIVERPOOL,63883.4648420495,30,31,5.0,5.0
MOOREBANK,26711.106769873397,30,31,5.0,5.0
WARWICK FARM,55470.218413579,30,31,5.0,5.0
WATTLE GROVE,4084.1965499874104,30,31,5.0,5.0
CHIPPING NORTON,17915.1820980616,30,31,5.0,5.0
HOLSWORTHY,6385.52058456603,30,31,5.0,5.0
HAMMONDVILLE,5506.5033832769395,30,31,5.0,5.0
MOUNT PRITCHARD,55912.8152173913,30,31,5.0,5.0
PRESTONS,24217.162378459197,30,31,5.0,5.0
VOYAGER POINT,2833.2344110854497,30,31,5.0,5.0
PLEASURE POINT,850.544964028777,30,31,5.0,5.0
WEST HOXTON,29498.06,30,31,5.0,5.0
CECIL HILLS,5884.44495064541,30,31,5.0,5.0
HOXTON PARK,37043.6114560385,30,31,5.0,5.0
HINCHINBROOK,24259.7247363375,30,31,5.0,5.0
GREEN VALLEY,17346.6369622476,30,31,5.0,5.0
HORNINGSEA PARK,13822.0642226385,30,31,5.0,5.0
MIDDLETON GRANGE,33080.7037128104,30,31,5.0,5.0
DENHAM COURT,814.0016877637131,30,31,5.0,5.0
EDMONDSON PARK,10455.8362178441,30,31,5.0,5.0
LUDDENHAM,6220.87692307692,30,31,5.0,5.0
CARNES HILL,33805.260757315,30,31,5.0,5.0
ELIZABETH HILLS,8019.3941579516795,30,31,5.0,5.0
CECIL PARK,323.0,30,31,5.0,5.0
LEN WATERS ESTATE,,30,31,5.0,5.0
LEPPINGTON,4943.38033395176,30,31,5.0,5.0
BRINGELLY,19360.1745118921,30,31,5.0,5.0
GREENDALE,441.75,30,31,5.0,5.0
BADGERYS CREEK,52440.2080200501,30,31,5.0,5.0
KEMPS CREEK,64556.1421426267,30,31,5.0,5.0
WALLACIA,183.617699115044,30,31,5.0,5.0
AUSTRAL,53739.837529020195,30,31,5.0,5.0
ROSSMORE,60241.8427453067,30,31,5.0,5.0
SILVERDALE,12.3448275862069,30,31,5.0,5.0
BUSBY,132249.072217314,45,31,5.0,5.0
MILLER,171127.965652251,45,31,5.0,5.0
CASULA,123385.55323301599,45,31,5.0,5.0
CARTWRIGHT,242630.54592401301,45,31,5.0,5.0
HECKENBERG,112256.858730159,45,31,5.0,5.0
SADLEIR,97431.51525320321,45,31,5.0,5.0
LURNEA,167370.151249452,45,31,5.0,5.0
ASHCROFT,85715.24832394741,45,31,5.0,5.0
LIVERPOOL,210086.402948915,45,31,5.0,5.0
MOOREBANK,148328.608305689,45,31,5.0,5.0
WARWICK FARM,193266.521365828,45,31,5.0,5.0
WATTLE GROVE,14862.9152606396,45,31,5.0,5.0
CHIPPING NORTON,115826.34880273699,45,31,5.0,5.0
HOLSWORTHY,52003.2783817501,45,31,5.0,5.0
HAMMONDVILLE,15473.739971000501,45,31,5.0,5.0
MOUNT PRITCHARD,153047.67210144902,45,31,5.0,5.0
PRESTONS,123108.058040389,45,31,5.0,5.0
VOYAGER POINT,20346.7205542725,45,31,5.0,5.0
PLEASURE POINT,5597.01978417266,45,31,5.0,5.0
WEST HOXTON,140917.63133689802,45,31,5.0,5.0
CECIL HILLS,45662.6414578588,45,31,5.0,5.0
HOXTON PARK,165063.17184057698,45,31,5.0,5.0
HINCHINBROOK,140018.55302013402,45,31,5.0,5.0
GREEN VALLEY,107928.22739245,45,31,5.0,5.0
HORNINGSEA PARK,99308.93925608779,45,31,5.0,5.0
MIDDLETON GRANGE,170184.993607081,45,31,5.0,5.0
DENHAM COURT,3049.6751054852302,45,31,5.0,5.0
EDMONDSON PARK,79945.1212945829,45,31,5.0,5.0
LUDDENHAM,8610.528671328671,45,31,5.0,5.0
CARNES HILL,125604.393717728,45,31,5.0,5.0
ELIZABETH HILLS,56829.4157951677,45,31,5.0,5.0
CECIL PARK,323.0,45,31,5.0,5.0
LEN WATERS ESTATE,,45,31,5.0,5.0
LEPPINGTON,28354.53432282,45,31,5.0,5.0
BRINGELLY,67952.3969471069,45,31,5.0,5.0
GREENDALE,912.416666666667,45,31,5.0,5.0
BADGERYS CREEK,184295.05012531302,45,31,5.0,5.0
KEMPS CREEK,205931.090755082,45,31,5.0,5.0
WALLACIA,1354.30265486726,45,31,5.0,5.0
AUSTRAL,202401.238818495,45,31,5.0,5.0
ROSSMORE,183872.709584252,45,31,5.0,5.0
SILVERDALE,137.551724137931,45,31,5.0,5.0
BUSBY,461163.48498233204,60,31,5.0,5.0
MILLER,509762.750845346,60,31,5.0,5.0
CASULA,417854.524208273,60,31,5.0,5.0
CARTWRIGHT,1125528.17299889,60,31,5.0,5.0
HECKENBERG,353670.595238095,60,31,5.0,5.0
SADLEIR,288094.295302013,60,31,5.0,5.0
LURNEA,601473.496054362,60,31,5.0,5.0
ASHCROFT,247759.682756771,60,31,5.0,5.0
LIVERPOOL,1005917.29875267,60,31,5.0,5.0
MOOREBANK,913249.746488103,60,31,5.0,5.0
WARWICK FARM,855150.532263391,60,31,5.0,5.0
WATTLE GROVE,107631.652480484,60,31,5.0,5.0
CHIPPING NORTON,566508.462143672,60,31,5.0,5.0
HOLSWORTHY,391116.612012119,60,31,5.0,5.0
HAMMONDVILLE,101470.318753021,60,31,5.0,5.0
MOUNT PRITCHARD,575865.65942029,60,31,5.0,5.0
PRESTONS,325498.343006731,60,31,5.0,5.0
VOYAGER POINT,275622.02886836,60,31,5.0,5.0
PLEASURE POINT,88085.3075539568,60,31,5.0,5.0
WEST HOXTON,336086.440962567,60,31,5.0,5.0
CECIL HILLS,233674.186940015,60,31,5.0,5.0
HOXTON PARK,403889.551572201,60,31,5.0,5.0
HINCHINBROOK,400751.69530201296,60,31,5.0,5.0
GREEN VALLEY,378068.19482001796,60,31,5.0,5.0
HORNINGSEA PARK,236941.308536259,60,31,5.0,5.0
MIDDLETON GRANGE,422172.807105975,60,31,5.0,5.0
DENHAM COURT,28625.9228691983,60,31,5.0,5.0
EDMONDSON PARK,198560.88879213398,60,31,5.0,5.0
LUDDENHAM,12061.6671328671,60,31,5.0,5.0
CARNES HILL,335871.731497418,60,31,5.0,5.0
ELIZABETH HILLS,222396.93689145302,60,31,5.0,5.0
CECIL PARK,323.0,60,31,5.0,5.0
LEN WATERS ESTATE,,60,31,5.0,5.0
LEPPINGTON,132475.896103896,60,31,5.0,5.0
BRINGELLY,200940.033297835,60,31,5.0,5.0
GREENDALE,1584.66666666667,60,31,5.0,5.0
BADGERYS CREEK,530145.203007519,60,31,5.0,5.0
KEMPS CREEK,577188.1026137461,60,31,5.0,5.0
WALLACIA,9802.84424778761,60,31,5.0,5.0
AUSTRAL,414965.242398814,60,31,5.0,5.0
ROSSMORE,453096.627574675,60,31,5.0,5.0
SILVERDALE,669.103448275862,60,31,5.0,5.0
BUSBY,2293.30167844523,15,32,6.0,6.0
MILLER,3285.86723616302,15,32,6.0,6.0
CASULA,1065.42359755714,15,32,6.0,6.0
CARTWRIGHT,4637.89229066765,15,32,6.0,6.0
HECKENBERG,1464.03841269841,15,32,6.0,6.0
SADLEIR,1831.1015863331302,15,32,6.0,6.0
LURNEA,2615.12209557212,15,32,6.0,6.0
ASHCROFT,1236.016358273,15,32,6.0,6.0
LIVERPOOL,13395.0780194197,15,32,6.0,6.0
MOOREBANK,1579.99492157104,15,32,6.0,6.0
WARWICK FARM,11036.2548048346,15,32,6.0,6.0
WATTLE GROVE,777.5886426592799,15,32,6.0,6.0
CHIPPING NORTON,1782.1044469783399,15,32,6.0,6.0
HOLSWORTHY,1227.71644983069,15,32,6.0,6.0
HAMMONDVILLE,1756.19961333978,15,32,6.0,6.0
MOUNT PRITCHARD,998.9365942028991,15,32,6.0,6.0
PRESTONS,1098.86394913987,15,32,6.0,6.0
VOYAGER POINT,191.905311778291,15,32,6.0,6.0
PLEASURE POINT,145.23381294964,15,32,6.0,6.0
WEST HOXTON,1290.68470588235,15,32,6.0,6.0
CECIL HILLS,699.152619589977,15,32,6.0,6.0
HOXTON PARK,2260.27498497897,15,32,6.0,6.0
HINCHINBROOK,1432.16960690316,15,32,6.0,6.0
GREEN VALLEY,1708.42089552239,15,32,6.0,6.0
HORNINGSEA PARK,1472.83783783784,15,32,6.0,6.0
MIDDLETON GRANGE,1203.02323580034,15,32,6.0,6.0
DENHAM COURT,140.513755274262,15,32,6.0,6.0
EDMONDSON PARK,617.055694640978,15,32,6.0,6.0
LUDDENHAM,2351.53286713287,15,32,6.0,6.0
CARNES HILL,2097.64242685026,15,32,6.0,6.0
ELIZABETH HILLS,593.642264695276,15,32,6.0,6.0
CECIL PARK,323.0,15,32,6.0,6.0
LEN WATERS ESTATE,,15,32,6.0,6.0
LEPPINGTON,136.547309833024,15,32,6.0,6.0
BRINGELLY,2154.79836705715,15,32,6.0,6.0
GREENDALE,108.083333333333,15,32,6.0,6.0
BADGERYS CREEK,1273.73684210526,15,32,6.0,6.0
KEMPS CREEK,1702.7497579864498,15,32,6.0,6.0
WALLACIA,15.918584070796499,15,32,6.0,6.0
AUSTRAL,5675.426030041121,15,32,6.0,6.0
ROSSMORE,1766.0981226723397,15,32,6.0,6.0
SILVERDALE,0.206896551724138,15,32,6.0,6.0
BUSBY,28973.552340989398,30,32,6.0,6.0
MILLER,37920.745150382594,30,32,6.0,6.0
CASULA,21387.7251778631,30,32,6.0,6.0
CARTWRIGHT,76384.7126521579,30,32,6.0,6.0
HECKENBERG,32575.1692063492,30,32,6.0,6.0
SADLEIR,19664.9066503966,30,32,6.0,6.0
LURNEA,49603.14072775099,30,32,6.0,6.0
ASHCROFT,24944.2290158219,30,32,6.0,6.0
LIVERPOOL,63893.35797702191,30,32,6.0,6.0
MOOREBANK,26693.424294548902,30,32,6.0,6.0
WARWICK FARM,54933.83838583981,30,32,6.0,6.0
WATTLE GROVE,4084.1965499874104,30,32,6.0,6.0
CHIPPING NORTON,17969.5034207526,30,32,6.0,6.0
HOLSWORTHY,6385.52058456603,30,32,6.0,6.0
HAMMONDVILLE,5506.5033832769395,30,32,6.0,6.0
MOUNT PRITCHARD,55470.0597826087,30,32,6.0,6.0
PRESTONS,22518.7590875093,30,32,6.0,6.0
VOYAGER POINT,2833.2344110854497,30,32,6.0,6.0
PLEASURE POINT,850.544964028777,30,32,6.0,6.0
WEST HOXTON,26481.100855615,30,32,6.0,6.0
CECIL HILLS,5978.60820045558,30,32,6.0,6.0
HOXTON PARK,35691.758662127,30,32,6.0,6.0
HINCHINBROOK,23662.5613614573,30,32,6.0,6.0
GREEN VALLEY,17458.2597892889,30,32,6.0,6.0
HORNINGSEA PARK,13550.1471768799,30,32,6.0,6.0
MIDDLETON GRANGE,33471.0815097123,30,32,6.0,6.0
DENHAM COURT,814.0016877637131,30,32,6.0,6.0
EDMONDSON PARK,10145.675483473,30,32,6.0,6.0
LUDDENHAM,6220.87692307692,30,32,6.0,6.0
CARNES HILL,29569.2977624785,30,32,6.0,6.0
ELIZABETH HILLS,8151.09592499098,30,32,6.0,6.0
CECIL PARK,323.0,30,32,6.0,6.0
LEN WATERS ESTATE,,30,32,6.0,6.0
LEPPINGTON,4980.61966604824,30,32,6.0,6.0
BRINGELLY,18778.7811856585,30,32,6.0,6.0
GREENDALE,441.75,30,32,6.0,6.0
BADGERYS CREEK,55362.5739348371,30,32,6.0,6.0
KEMPS CREEK,62379.265650209694,30,32,6.0,6.0
WALLACIA,183.617699115044,30,32,6.0,6.0
AUSTRAL,51941.473147604294,30,32,6.0,6.0
ROSSMORE,58588.1887968382,30,32,6.0,6.0
SILVERDALE,12.3448275862069,30,32,6.0,6.0
BUSBY,137219.610865724,45,32,6.0,6.0
MILLER,168342.507741591,45,32,6.0,6.0
CASULA,119986.09355915099,45,32,6.0,6.0
CARTWRIGHT,240850.165252674,45,32,6.0,6.0
HECKENBERG,114838.288888889,45,32,6.0,6.0
SADLEIR,99747.1259914582,45,32,6.0,6.0
LURNEA,163217.957913196,45,32,6.0,6.0
ASHCROFT,86283.9431482971,45,32,6.0,6.0
LIVERPOOL,207322.748831223,45,32,6.0,6.0
MOOREBANK,148944.901298276,45,32,6.0,6.0
WARWICK FARM,190331.167029919,45,32,6.0,6.0
WATTLE GROVE,14862.9152606396,45,32,6.0,6.0
CHIPPING NORTON,116258.033295325,45,32,6.0,6.0
HOLSWORTHY,52001.066654785194,45,32,6.0,6.0
HAMMONDVILLE,15489.433542774299,45,32,6.0,6.0
MOUNT PRITCHARD,152797.436594203,45,32,6.0,6.0
PRESTONS,120115.779132386,45,32,6.0,6.0
VOYAGER POINT,20346.7205542725,45,32,6.0,6.0
PLEASURE POINT,5597.01978417266,45,32,6.0,6.0
WEST HOXTON,139349.801604278,45,32,6.0,6.0
CECIL HILLS,43949.514198937,45,32,6.0,6.0
HOXTON PARK,164620.452433407,45,32,6.0,6.0
HINCHINBROOK,137369.076989453,45,32,6.0,6.0
GREEN VALLEY,108210.537050044,45,32,6.0,6.0
HORNINGSEA PARK,99951.2852555526,45,32,6.0,6.0
MIDDLETON GRANGE,172348.292353086,45,32,6.0,6.0
DENHAM COURT,3049.6751054852302,45,32,6.0,6.0
EDMONDSON PARK,79079.1338485541,45,32,6.0,6.0
LUDDENHAM,8610.48391608392,45,32,6.0,6.0
CARNES HILL,125471.613166954,45,32,6.0,6.0
ELIZABETH HILLS,56013.2015867292,45,32,6.0,6.0
CECIL PARK,323.0,45,32,6.0,6.0
LEN WATERS ESTATE,,45,32,6.0,6.0
LEPPINGTON,29078.146567718,45,32,6.0,6.0
BRINGELLY,67019.6487042954,45,32,6.0,6.0
GREENDALE,912.416666666667,45,32,6.0,6.0
BADGERYS CREEK,182423.626566416,45,32,6.0,6.0
KEMPS CREEK,201164.456760245,45,32,6.0,6.0
WALLACIA,1354.30265486726,45,32,6.0,6.0
AUSTRAL,201073.857080921,45,32,6.0,6.0
ROSSMORE,177196.29155582603,45,32,6.0,6.0
SILVERDALE,137.551724137931,45,32,6.0,6.0
BUSBY,469955.534673145,60,32,6.0,6.0
MILLER,508606.067983627,60,32,6.0,6.0
CASULA,401264.57249889796,60,32,6.0,6.0
CARTWRIGHT,1110670.7440058999,60,32,6.0,6.0
HECKENBERG,362587.063174603,60,32,6.0,6.0
SADLEIR,298391.827943868,60,32,6.0,6.0
LURNEA,577047.338886453,60,32,6.0,6.0
ASHCROFT,250935.502815768,60,32,6.0,6.0
LIVERPOOL,1008766.23839267,60,32,6.0,6.0
MOOREBANK,916235.6481140191,60,32,6.0,6.0
WARWICK FARM,854581.760055479,60,32,6.0,6.0
WATTLE GROVE,107925.191135734,60,32,6.0,6.0
CHIPPING NORTON,567518.934663626,60,32,6.0,6.0
HOLSWORTHY,392761.222063803,60,32,6.0,6.0
HAMMONDVILLE,101518.276462059,60,32,6.0,6.0
MOUNT PRITCHARD,574417.996376812,60,32,6.0,6.0
PRESTONS,313162.88242333604,60,32,6.0,6.0
VOYAGER POINT,277733.933602771,60,32,6.0,6.0
PLEASURE POINT,88691.821942446,60,32,6.0,6.0
WEST HOXTON,328292.01486631,60,32,6.0,6.0
CECIL HILLS,224826.397418375,60,32,6.0,6.0
HOXTON PARK,399725.42880032,60,32,6.0,6.0
HINCHINBROOK,392251.894630872,60,32,6.0,6.0
GREEN VALLEY,376364.90070237103,60,32,6.0,6.0
HORNINGSEA PARK,228522.635268932,60,32,6.0,6.0
MIDDLETON GRANGE,424414.871403983,60,32,6.0,6.0
DENHAM COURT,29744.065316455697,60,32,6.0,6.0
EDMONDSON PARK,193384.539748195,60,32,6.0,6.0
LUDDENHAM,11843.3748251748,60,32,6.0,6.0
CARNES HILL,324081.331325301,60,32,6.0,6.0
ELIZABETH HILLS,218969.93256401,60,32,6.0,6.0
CECIL PARK,323.0,60,32,6.0,6.0
LEN WATERS ESTATE,,60,32,6.0,6.0
LEPPINGTON,136806.237476809,60,32,6.0,6.0
BRINGELLY,198413.053248136,60,32,6.0,6.0
GREENDALE,1584.66666666667,60,32,6.0,6.0
BADGERYS CREEK,536322.857142857,60,32,6.0,6.0
KEMPS CREEK,568478.789448209,60,32,6.0,6.0
WALLACIA,9802.84424778761,60,32,6.0,6.0
AUSTRAL,413508.53581718,60,32,6.0,6.0
ROSSMORE,438186.24777684896,60,32,6.0,6.0
SILVERDALE,669.103448275862,60,32,6.0,6.0
BUSBY,2292.88427561837,15,33,7.5,7.5
MILLER,3285.19985762591,15,33,7.5,7.5
CASULA,1064.1444311528,15,33,7.5,7.5
CARTWRIGHT,4402.25341202508,15,33,7.5,7.5
HECKENBERG,1464.03841269841,15,33,7.5,7.5
SADLEIR,1830.28248932276,15,33,7.5,7.5
LURNEA,2656.1109162648,15,33,7.5,7.5
ASHCROFT,1236.016358273,15,33,7.5,7.5
LIVERPOOL,13404.6883387277,15,33,7.5,7.5
MOOREBANK,1579.99492157104,15,33,7.5,7.5
WARWICK FARM,11036.2548048346,15,33,7.5,7.5
WATTLE GROVE,777.5886426592799,15,33,7.5,7.5
CHIPPING NORTON,1782.1044469783399,15,33,7.5,7.5
HOLSWORTHY,1227.71644983069,15,33,7.5,7.5
HAMMONDVILLE,1756.19961333978,15,33,7.5,7.5
MOUNT PRITCHARD,998.9365942028991,15,33,7.5,7.5
PRESTONS,1118.57546746447,15,33,7.5,7.5
VOYAGER POINT,191.905311778291,15,33,7.5,7.5
PLEASURE POINT,145.23381294964,15,33,7.5,7.5
WEST HOXTON,1262.99219251337,15,33,7.5,7.5
CECIL HILLS,698.8063781321181,15,33,7.5,7.5
HOXTON PARK,2231.75485679952,15,33,7.5,7.5
HINCHINBROOK,1441.8672099712398,15,33,7.5,7.5
GREEN VALLEY,1708.42089552239,15,33,7.5,7.5
HORNINGSEA PARK,1472.83783783784,15,33,7.5,7.5
MIDDLETON GRANGE,1168.80673715269,15,33,7.5,7.5
DENHAM COURT,140.513755274262,15,33,7.5,7.5
EDMONDSON PARK,617.055694640978,15,33,7.5,7.5
LUDDENHAM,2351.53286713287,15,33,7.5,7.5
CARNES HILL,2087.25731497418,15,33,7.5,7.5
ELIZABETH HILLS,593.642264695276,15,33,7.5,7.5
CECIL PARK,323.0,15,33,7.5,7.5
LEN WATERS ESTATE,,15,33,7.5,7.5
LEPPINGTON,136.547309833024,15,33,7.5,7.5
BRINGELLY,2142.76634717785,15,33,7.5,7.5
GREENDALE,108.083333333333,15,33,7.5,7.5
BADGERYS CREEK,1277.69674185464,15,33,7.5,7.5
KEMPS CREEK,1472.95555017748,15,33,7.5,7.5
WALLACIA,15.918584070796499,15,33,7.5,7.5
AUSTRAL,5631.1620094542795,15,33,7.5,7.5
ROSSMORE,1521.46294748043,15,33,7.5,7.5
SILVERDALE,0.206896551724138,15,33,7.5,7.5
BUSBY,28666.363736749103,30,33,7.5,7.5
MILLER,39176.0532123154,30,33,7.5,7.5
CASULA,21371.8900081849,30,33,7.5,7.5
CARTWRIGHT,75319.9915160457,30,33,7.5,7.5
HECKENBERG,32307.5561904762,30,33,7.5,7.5
SADLEIR,19638.5784014643,30,33,7.5,7.5
LURNEA,49434.6385357299,30,33,7.5,7.5
ASHCROFT,24932.668007508702,30,33,7.5,7.5
LIVERPOOL,63829.2508280809,30,33,7.5,7.5
MOOREBANK,26660.7447679895,30,33,7.5,7.5
WARWICK FARM,55337.2273958127,30,33,7.5,7.5
WATTLE GROVE,4084.1965499874104,30,33,7.5,7.5
CHIPPING NORTON,17878.9335233751,30,33,7.5,7.5
HOLSWORTHY,6385.52058456603,30,33,7.5,7.5
HAMMONDVILLE,5506.5033832769395,30,33,7.5,7.5
MOUNT PRITCHARD,55510.0543478261,30,33,7.5,7.5
PRESTONS,23417.307703814502,30,33,7.5,7.5
VOYAGER POINT,2833.2344110854497,30,33,7.5,7.5
PLEASURE POINT,850.544964028777,30,33,7.5,7.5
WEST HOXTON,27274.804171123,30,33,7.5,7.5
CECIL HILLS,5853.08154897494,30,33,7.5,7.5
HOXTON PARK,34429.8884438213,30,33,7.5,7.5
HINCHINBROOK,24111.758676893598,30,33,7.5,7.5
GREEN VALLEY,17195.271641791,30,33,7.5,7.5
HORNINGSEA PARK,12547.3342253144,30,33,7.5,7.5
MIDDLETON GRANGE,33104.8897221539,30,33,7.5,7.5
DENHAM COURT,814.0016877637131,30,33,7.5,7.5
EDMONDSON PARK,10129.1650520663,30,33,7.5,7.5
LUDDENHAM,6220.87692307692,30,33,7.5,7.5
